timestamp,sender,recipient
2044641,766,244
2044657,780,96
2044704,96,780
2044927,166,485
2045212,697,202
2045224,780,96
2045704,90,474
2045814,152,688
2045854,688,152
2045858,617,279
2045877,152,688
2045986,202,697
2046009,697,202
2046019,688,152
2046060,202,697
2046103,697,202
2046137,39,622
2046187,388,481
2046243,96,780
2046504,279,617
2046707,474,90
2046717,617,279
2046757,640,172
2046850,388,481
2046878,279,617
2046995,202,697
2047328,697,202
2047448,202,697
2047474,617,279
2047483,617,279
2047488,697,202
2047588,557,419
2047629,176,578
2047630,173,466
2047659,557,419
2047726,301,37
2047757,301,37
2047971,279,617
2048479,172,640
2048513,173,466
2048534,172,640
2048537,466,173
2048550,640,172
2048586,37,301
2048606,521,358
2048655,172,640
2048703,617,279
2048754,279,617
2048811,617,279
2048840,279,617
2048850,279,617
2049039,358,521
2049177,49,48
2049378,617,391
2049525,48,49
2049533,640,172
2049556,49,48
2049569,481,388
2049596,388,481
2049635,48,49
2049675,202,697
2049681,49,48
2049702,48,49
2049820,617,279
2049825,697,202
2049858,202,697
2049962,658,699
2050011,118,830
2050042,391,617
2050076,617,391
2050090,617,391
2050122,617,279
2050146,391,617
2050218,617,391
2050265,391,617
2050364,419,557
2050415,617,391
2050445,419,557
2050966,632,274
2051095,48,49
2051191,49,48
2051342,274,632
2051402,683,390
2051411,48,49
2051431,49,48
2051505,640,172
2051650,335,278
2051697,278,335
2051975,611,472
2052104,388,481
2052339,637,253
2052380,371,798
2052518,535,614
2052564,20,21
2052809,21,20
2052862,20,21
2053027,21,20
2053064,481,388
2053109,472,611
2053448,172,640
2053741,598,95
2054382,20,21
2054464,21,20
2054492,640,172
2054542,614,535
2054624,535,614
2054685,535,614
2054829,637,702
2054931,85,446
2055532,279,617
2055540,279,617
2055590,20,21
2055599,203,192
2055643,21,20
2055980,279,617
2056101,172,640
2056130,617,279
2056746,300,301
2056788,301,300
2056965,300,301
2057247,578,176
2057360,578,176
2057485,617,368
2058129,192,203
2058249,176,578
2058266,578,176
2058361,617,391
2058397,617,279
2058424,580,441
2058431,391,617
2058833,278,335
2058917,651,623
2058925,69,37
2058999,651,623
2059029,651,623
2059045,651,623
2059176,275,104
2059220,179,656
2059240,37,69
2059241,441,580
2059242,237,299
2059252,37,69
2059274,299,237
2059328,237,299
2059334,580,441
2059390,203,192
2059464,441,580
2059568,299,237
2059578,299,237
2059583,656,179
2059593,237,299
2059608,580,441
2059632,299,237
2059642,299,237
2059670,441,580
2059777,580,441
2059834,441,580
2059883,580,441
2060047,69,37
2060052,441,580
2060071,37,69
2060087,237,133
2060108,580,441
2060290,20,21
2060338,21,20
2060555,133,237
2060588,702,637
2060657,382,218
2060755,388,481
2061608,652,558
2061947,637,702
2062271,275,104
2062277,279,617
2062283,253,637
2062289,279,617
2062590,218,382
2062742,623,651
2062751,637,253
2062785,253,637
2062806,651,623
2062814,637,253
2062971,253,637
2063114,637,253
2063158,253,637
2063195,637,253
2063215,640,172
2063252,172,640
2063847,651,623
2063853,651,623
2064043,617,279
2064113,279,617
2064130,279,617
2064228,617,279
2064244,617,279
2064250,179,656
2064297,279,617
2064323,279,617
2064326,100,218
2064360,656,179
2064436,331,257
2064638,640,172
2064699,257,331
2064803,617,279
2064815,617,279
2064816,172,640
2064829,546,139
2064885,279,617
2064889,279,617
2064892,279,617
2064896,279,617
2064904,279,617
2064953,546,139
2064989,617,279
2065025,279,617
2065070,21,20
2065183,279,617
2065217,617,279
2065229,179,656
2065255,279,617
2065272,279,617
2065275,279,617
2065292,144,4
2065353,656,179
2065377,617,279
2065401,617,279
2065417,179,656
2065420,279,617
2065447,279,617
2065479,617,279
2065500,656,179
2065507,279,617
2065548,179,656
2065584,179,656
2065671,4,144
2065683,4,266
2065817,20,21
2065970,656,179
2065974,640,172
2065995,144,4
2066012,172,640
2066021,179,656
2066063,21,20
2066093,656,179
2066117,179,656
2066147,656,179
2066168,179,656
2066259,697,202
2066288,202,697
2066316,697,202
2066316,617,279
2066790,176,578
2067525,475,115
2067601,218,100
2067647,115,475
2067661,100,218
2067743,475,115
2067906,382,218
2068039,274,632
2068457,20,21
2068565,632,274
2068835,139,546
2068969,139,546
2070789,49,3
2070836,3,49
2074513,578,176
2077349,190,96
2084705,190,96
2096507,551,172
2096507,551,95
2096507,551,640
2097257,617,279
2097490,640,551
2097660,172,551
2098476,274,632
2098902,289,752
2098947,279,617
2099183,115,475
2099341,682,330
2099556,218,100
2099636,218,382
2099863,100,218
2100000,388,506
2100167,617,279
2100197,617,279
2100318,752,289
2100372,330,682
2100394,682,330
2100426,330,682
2100525,218,100
2100530,289,752
2100531,218,100
2100532,289,752
2100545,218,100
2100641,279,617
2100704,752,289
2100941,617,279
2100999,752,289
2101456,279,617
2101720,617,279
2101739,617,279
2102166,632,274
2102167,115,475
2102255,475,115
2102268,115,475
2102543,274,632
2102756,88,665
2102778,485,180
2103102,194,294
2103154,532,13
2103184,13,532
2103221,532,13
2103241,288,104
2103346,632,274
2103588,98,420
2103613,420,98
2103678,299,133
2103696,474,639
2103714,274,632
2103907,289,578
2104018,472,485
2104025,294,194
2104044,194,294
2104050,485,472
2104089,98,420
2104097,472,485
2104102,294,194
2104121,420,98
2104135,194,294
2104153,68,471
2104210,294,194
2104727,299,744
2104756,299,744
2104797,744,299
2104894,408,764
2105137,176,578
2105195,90,91
2105202,90,91
2105204,91,90
2105205,90,91
2105220,91,90
2105263,639,474
2105290,485,472
2105461,21,20
2105591,90,91
2105607,90,91
2105623,91,90
2105665,90,91
2105710,133,299
2105787,90,91
2105974,91,90
2105974,91,90
2106219,218,382
2106279,382,218
2106283,299,133
2106357,133,299
2106378,569,465
2106397,569,465
2106467,239,357
2106610,218,382
2106656,382,218
2106683,121,104
2106745,218,382
2106768,20,21
2106782,382,218
2106896,665,88
2106909,299,133
2106915,299,133
2107042,357,239
2107321,356,448
2107362,448,356
2107385,356,448
2107396,356,448
2107422,448,356
2107451,356,448
2107461,356,448
2107461,448,356
2107519,448,356
2107594,356,448
2107661,356,448
2107721,448,356
2107781,448,356
2107824,356,448
2107891,356,448
2107900,98,420
2107982,448,356
2107987,356,448
2108010,90,91
2108022,91,90
2108041,448,356
2108052,91,90
2108066,420,98
2108085,91,90
2108339,356,448
2108346,91,90
2108390,448,356
2108405,356,448
2108451,448,356
2108622,506,388
2108930,617,391
2108980,391,617
2108995,391,617
2109024,202,697
2109149,639,474
2109186,474,639
2109342,409,210
2109415,391,617
2109584,210,409
2109637,697,202
2109680,202,697
2109683,239,357
2109748,409,210
2109863,175,119
2110003,299,237
2110027,237,299
2110105,29,254
2110150,299,237
2110175,299,133
2110185,299,133
2110192,237,299
2110204,133,299
2110243,673,188
2110243,673,215
2110550,465,569
2110630,299,237
2110647,299,237
2110653,382,218
2110786,569,465
2111333,299,237
2111359,299,133
2111441,218,382
2111524,639,474
2111541,215,673
2111891,299,237
2111893,299,237
2111907,21,20
2111912,237,299
2112162,465,569
2112634,481,93
2112847,218,382
2113010,163,57
2113055,57,163
2113113,632,274
2113123,176,578
2113166,163,57
2113228,57,163
2113426,175,119
2113475,188,673
2113517,651,623
2113786,299,133
2114012,623,651
2114237,133,299
2114245,133,299
2114311,673,188
2114392,188,673
2114393,651,623
2114412,673,188
2114781,133,69
2114823,69,133
2114890,448,356
2114946,356,448
2114950,448,356
2115009,356,448
2115048,448,356
2115074,356,448
2115186,274,632
2115322,136,137
2115475,149,448
2115773,640,172
2115953,172,640
2116199,121,801
2116259,578,176
2116311,640,172
2116355,578,289
2116463,104,121
2116503,121,104
2116523,104,121
2116615,289,578
2116688,578,289
2116699,578,289
2116781,172,640
2116799,640,172
2116821,172,640
2116849,121,104
2116879,289,578
2116886,289,578
2116896,93,481
2116921,93,481
2116939,492,147
2116973,492,479
2117086,617,391
2117119,391,617
2117156,391,617
2117194,479,492
2117229,492,479
2117286,560,736
2117300,104,121
2117381,736,560
2117405,560,736
2117406,736,560
2117413,147,492
2117439,736,560
2117446,479,492
2117449,560,736
2117490,446,106
2117506,640,172
2117519,106,446
2117636,492,147
2117649,492,479
2117674,479,492
2117701,492,479
2117779,91,90
2117850,147,492
2117865,279,617
2117873,29,254
2117879,801,121
2117890,479,492
2117905,492,147
2117920,492,479
2117945,617,279
2117974,617,391
2118024,51,23
2118048,279,617
2118070,279,617
2118074,617,279
2118116,617,279
2118148,617,368
2118151,279,617
2118159,279,617
2118177,27,616
2118246,617,279
2118258,617,279
2118331,368,617
2118336,279,617
2118349,279,617
2118402,218,382
2118457,368,617
2118490,279,617
2118500,616,27
2118582,422,208
2118601,27,616
2118625,616,27
2118668,382,218
2118681,617,279
2118705,617,279
2118745,121,801
2118790,801,121
2118844,289,578
2118862,51,75
2118863,48,49
2118869,90,91
2118880,90,91
2118884,617,279
2118899,90,91
2118919,617,279
2118938,91,90
2118955,279,617
2119038,617,279
2119064,27,616
2119130,172,640
2119145,279,617
2119150,172,640
2119187,617,279
2119211,617,279
2119228,617,279
2119310,254,29
2119343,279,617
2119443,640,172
2119444,218,382
2119490,382,218
2119537,90,91
2119565,218,382
2119634,382,218
2119692,172,640
2119700,218,382
2119748,382,218
2119763,640,172
2119779,218,382
2119865,104,288
2119924,640,172
2120003,288,104
2120050,172,640
2120053,104,288
2120215,288,104
2120260,104,288
2120308,288,104
2120370,640,172
2120402,172,640
2120412,578,289
2120444,640,172
2120474,21,20
2120564,172,640
2120678,683,363
2120753,289,578
2120810,363,683
2120824,683,363
2121036,279,617
2121046,20,21
2121142,104,288
2121224,208,422
2121266,617,279
2121283,617,279
2121291,617,279
2121326,21,20
2121448,279,617
2121475,279,617
2121477,279,617
2121493,279,617
2121497,279,617
2121504,279,617
2121509,279,617
2121551,444,801
2121675,21,20
2121733,640,172
2121777,632,274
2121804,104,288
2121886,21,20
2122003,274,632
2122326,632,274
2122341,279,617
2122463,193,179
2122479,274,632
2122572,656,179
2122617,651,22
2122643,334,607
2122741,607,334
2122992,137,136
2123083,578,289
2123086,136,137
2123136,289,578
2123222,334,607
2123387,475,115
2123408,115,475
2123432,475,115
2123480,22,651
2123497,617,279
2123511,617,279
2123572,115,475
2123604,475,115
2123634,115,475
2123634,179,193
2123660,578,289
2123692,179,656
2123710,289,578
2123730,279,617
2123787,137,136
2124254,651,22
2124301,617,279
2124531,288,104
2124550,656,179
2124588,179,656
2124677,249,268
2125253,617,279
2125279,617,279
2125401,617,279
2125806,607,334
2125959,136,137
2125968,617,391
2126048,391,617
2126111,617,391
2126129,289,578
2126168,415,644
2126181,535,614
2126223,535,614
2126247,535,614
2126251,335,278
2126258,391,617
2126287,614,535
2126304,774,586
2126321,617,391
2126330,617,391
2126438,278,335
2126451,278,335
2126486,335,278
2126625,279,617
2126702,617,279
2126706,22,651
2126720,617,279
2126746,391,617
2126750,617,279
2126789,617,391
2126820,644,415
2126838,21,20
2126914,279,617
2126926,651,22
2126938,279,617
2126965,279,617
2126966,415,644
2127034,617,279
2127035,617,279
2127103,279,617
2127108,617,279
2127133,391,617
2127143,644,415
2127166,617,279
2127171,279,617
2127246,617,279
2127254,617,391
2127308,391,617
2127339,617,391
2127361,617,391
2127389,266,424
2127398,617,391
2127401,391,617
2127475,617,391
2127518,391,617
2127619,703,474
2127650,617,391
2127696,382,218
2127898,218,382
2127920,391,617
2127983,48,49
2128004,334,607
2128018,200,390
2128026,49,48
2128165,617,391
2128176,617,391
2128202,390,200
2128204,391,617
2128239,48,49
2128239,617,391
2128264,49,48
2128267,91,90
2128283,617,391
2128297,48,49
2128311,391,617
2128313,278,335
2128325,49,48
2128325,278,335
2128333,90,91
2128339,90,91
2128360,90,91
2128362,617,391
2128366,276,242
2128406,391,617
2128407,48,49
2128443,49,48
2128443,242,276
2128513,48,49
2128532,268,249
2128741,249,268
2128766,23,51
2128930,91,90
2129118,268,249
2129166,249,268
2129207,474,703
2129222,474,703
2129566,90,91
2129593,91,90
2129646,554,638
2129856,278,335
2129870,278,335
2129944,278,335
2129973,388,506
2130106,88,324
2130411,301,300
2130458,300,301
2130479,301,300
2130498,300,301
2130511,300,301
2130544,301,300
2130610,300,301
2130617,278,335
2131525,278,335
2132141,137,136
2132375,91,90
2132377,136,137
2132423,137,136
2132445,136,137
2132465,137,136
2132479,136,137
2132484,137,136
2132493,136,137
2132516,137,136
2132517,136,137
2132520,137,136
2132619,136,137
2132717,331,707
2132761,707,331
2132787,331,707
2132828,707,331
2132861,90,91
2132861,331,707
2132880,91,90
2132881,90,91
2132911,91,90
2132929,578,289
2132975,586,774
2132993,289,578
2133004,707,331
2133036,499,63
2133081,63,499
2133101,499,63
2133148,63,499
2133174,774,586
2133215,499,63
2133256,331,707
2133274,449,47
2133282,707,331
2133321,91,90
2133462,578,289
2133495,324,88
2133500,645,155
2133504,759,155
2133511,289,578
2133541,88,324
2133558,578,289
2133580,289,578
2133637,324,88
2133672,88,324
2133679,63,499
2133693,22,651
2133764,331,707
2133811,499,63
2134131,90,91
2134214,465,569
2134303,569,465
2134376,288,104
2134428,578,289
2134451,289,578
2134454,289,578
2134461,289,578
2134501,90,91
2134521,91,90
2134529,91,90
2134560,91,90
2134730,569,465
2134735,578,289
2134954,104,288
2135093,137,136
2135094,465,569
2135118,569,465
2135637,39,622
2135663,279,617
2135664,622,39
2135716,617,279
2135731,617,279
2135752,601,340
2135756,601,340
2135790,666,401
2135902,279,617
2135910,148,659
2135922,279,617
2135957,617,279
2135968,617,279
2136030,279,617
2136038,617,279
2136084,617,279
2136129,617,279
2136137,279,617
2136170,23,51
2136177,617,279
2136183,617,279
2136194,91,90
2136235,279,617
2136493,617,279
2136524,51,23
2136586,114,376
2136603,780,96
2136617,376,114
2136694,96,780
2136781,143,461
2136789,143,461
2136799,91,90
2136810,143,461
2136839,461,143
2136962,143,461
2137108,461,143
2137520,39,622
2137596,637,702
2137652,114,376
2137680,376,114
2137746,163,57
2137822,632,274
2137849,57,163
2138267,163,57
2138280,57,163
2138528,688,405
2138551,405,688
2138597,688,405
2138602,279,617
2138622,279,617
2138678,405,688
2138728,617,279
2138963,617,368
2139031,688,405
2139070,331,707
2139678,314,120
2139827,91,90
2139863,90,91
2140072,289,578
2140955,617,279
2141039,707,331
2141076,331,707
2141106,707,331
2141613,331,707
2141876,707,331
2142095,331,707
2142165,707,331
2142418,176,578
2142503,100,218
2142551,707,331
2142582,331,707
2142632,640,172
2142667,218,100
2142736,100,218
2142760,331,707
2142764,218,100
2142776,422,208
2142778,707,331
2142895,100,218
2143002,172,640
2143057,640,172
2143116,172,640
2143125,218,100
2143135,100,218
2143163,39,622
2143183,218,100
2143372,208,422
2143535,100,218
2143570,632,274
2143626,521,268
2143663,274,632
2143735,688,152
2143759,227,436
2143913,335,278
2143915,152,688
2143971,218,100
2144057,100,218
2144144,31,278
2144345,688,152
2144617,301,300
2144884,137,136
2145022,268,521
2145297,300,301
2145302,300,301
2145310,300,301
2145322,301,300
2145756,666,401
2145925,120,314
2146054,401,666
2146121,666,401
2146143,401,666
2146181,100,509
2146189,152,688
2146222,666,401
2146302,688,152
2146692,335,278
2146840,278,31
2146852,278,335
2146882,31,278
2146887,314,120
2146905,335,278
2147045,278,335
2147066,278,31
2147276,136,137
2147290,335,278
2147420,622,39
2147495,278,335
2147552,335,278
2147619,278,335
2147648,666,401
2147750,666,401
2147897,335,278
2147922,278,335
2147952,448,149
2147954,278,335
2147969,335,278
2147997,149,448
2148083,278,335
2148351,139,546
2148486,139,546
2148510,335,278
2148517,546,139
2148564,139,546
2148620,278,335
2148632,546,139
2148700,139,546
2148740,63,499
2148758,546,139
2148776,120,314
2148947,492,13
2149032,632,274
2149163,274,632
2149302,632,274
2149380,152,688
2149440,300,301
2149488,274,632
2150256,632,274
2150593,274,632
2151210,401,666
2151300,401,666
2151363,640,172
2151501,314,120
2151609,578,176
2151617,556,571
2151619,632,274
2151763,176,578
2151808,274,632
2151849,172,640
2151851,13,492
2152200,617,368
2152224,148,659
2152523,154,75
2152581,75,154
2152796,154,75
2152797,632,274
2152818,578,176
2152985,154,75
2152986,39,622
2153019,266,4
2153127,4,266
2153162,266,4
2153198,622,39
2153221,75,154
2153263,154,75
2153314,137,136
2153327,75,154
2153423,422,365
2153452,365,422
2153470,422,365
2153486,274,632
2153500,176,578
2153503,136,137
2153563,578,176
2153605,176,578
2153611,176,578
2153718,578,176
2153783,176,578
2153996,63,499
2154095,154,75
2154122,578,176
2154276,176,578
2154287,578,176
2154415,176,578
2154476,578,176
2154548,499,63
2154555,176,578
2154559,499,63
2154560,274,632
2154597,578,176
2154703,578,176
2154704,176,578
2154792,176,578
2154904,75,154
2154969,578,176
2154987,578,176
2155052,395,589
2155468,578,176
2156094,176,578
2156200,578,176
2156298,176,578
2156387,681,634
2156905,589,395
2157096,509,100
2157144,560,144
2157185,395,589
2157201,578,176
2157643,634,681
2157657,100,509
2157817,509,100
2158293,571,556
2158372,176,578
2158575,634,681
2158601,578,176
2158674,681,634
2158698,681,634
2160635,176,578
2160676,578,176
2160748,176,578
2160796,578,176
2161675,176,578
2162703,578,176
2162769,176,578
2162910,578,176
2163646,632,274
2164152,176,578
2165788,176,578
2165817,578,176
2168976,176,578
2169025,176,141
2169485,578,176
2169657,176,578
2169678,578,176
2169717,176,578
2169744,578,176
2169775,578,176
2169830,176,578
2169887,578,176
2169923,176,578
2169995,578,176
2170049,176,578
2170064,578,176
2170089,176,578
2170108,176,578
2170145,578,176
2170235,176,578
2184162,379,339
2184188,339,379
2184213,379,339
2184231,339,379
2184245,379,339
2184267,339,379
2184293,379,339
2184303,339,379
2184308,339,379
2184377,379,339
2184389,339,379
2184425,379,339
2184887,554,638
2185000,274,632
2185064,687,310
2185641,548,531
2185655,548,250
2186304,687,310
2186901,72,149
2186920,368,92
2186946,149,72
2186977,72,149
2187532,685,183
2187680,652,677
2188173,774,586
2188228,586,774
2188773,465,569
2188966,227,225
2189179,567,676
2189863,335,278
2189884,278,335
2189899,176,578
2189941,335,278
2189979,278,335
